user_id,UserSalesTotal,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
225731661,645,0,0,1,0,0,1,0,0,1,0,0,0,0,0
224572921,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222312619,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221403843,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225476637,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222065691,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223110581,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222208383,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222226093,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222336401,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221974611,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225256527,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225477143,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221927047,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224734335,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222945119,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224812765,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222776621,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225000997,639,0,0,0,0,1,1,0,0,0,0,0,0,1,0
223517405,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222044945,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222011549,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225761009,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221565257,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223062511,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221810161,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224124099,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223067065,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222034825,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221957407,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224192915,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222774597,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225111305,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224337631,639,0,0,0,0,1,1,0,0,0,0,0,0,1,0
221687203,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
224400375,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221995863,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
221762091,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
226855487,639,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223244671,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222859605,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223486033,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
219832207,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225174555,609,0,0,3,0,0,0,0,0,0,0,0,1,2,0
222994707,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225509021,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224674627,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225327367,609,0,0,3,0,0,0,0,0,0,0,0,0,1,2
223621135,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223642893,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224827439,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223089329,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
221359315,609,0,0,3,0,0,0,0,0,0,0,0,0,0,1
223243153,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224664001,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224818837,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223876665,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223195589,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223396977,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224594679,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223949023,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223362569,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
219476995,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222599015,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222778645,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224014803,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225429073,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225511045,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224088173,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224712577,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222449239,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222878833,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226191109,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222594461,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222893507,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224222769,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223065041,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225660821,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224524851,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225795923,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223735997,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222824185,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223847317,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226619185,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223199131,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
221534391,609,0,0,3,0,0,0,0,0,0,0,0,0,1,2
222026223,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223387869,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
220696455,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
220477863,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226199711,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226399581,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224784935,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223843269,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223201155,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226162773,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223254285,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223819487,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223163205,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225034393,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
220499621,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223266935,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224063885,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224650845,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
221733755,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223224937,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224588101,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223104003,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223158145,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225820211,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223522465,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226666749,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225671447,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
219356061,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223083763,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225691687,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225170507,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224606317,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223857437,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223395459,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224573427,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225280309,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223036705,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223165735,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225158363,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
221262669,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224212143,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222975479,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
225484733,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223783055,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
226283707,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224027959,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223358015,609,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224016827,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221983719,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225332427,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223961167,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226070681,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225027815,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223662121,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226097499,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222471503,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221696817,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224702963,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225860185,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225246407,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225425025,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223899435,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226571621,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224477793,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226484083,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223342835,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221730719,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224452493,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222428999,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223285151,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223711709,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226083837,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224710553,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224690313,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225212505,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223148531,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226261949,600,0,0,0,0,0,0,0,1,1,0,0,0,0,0
224923073,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224526875,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226185037,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223608485,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223217347,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225821223,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223286669,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222893001,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221172601,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223613545,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222520079,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224326499,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225056151,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226072705,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225102197,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224248069,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224258695,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222342473,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225286381,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225646653,600,0,0,1,1,0,0,0,0,0,0,0,2,0,0
222281247,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221955383,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223890833,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223180409,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222851509,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220463695,600,0,0,1,1,0,0,0,0,0,0,0,0,0,1
225058681,600,0,0,1,1,0,0,0,0,0,0,0,1,0,1
222858087,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222495791,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221085063,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225108775,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222996225,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222901603,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225178603,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224424157,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223305391,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223840233,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220882157,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223175855,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225677013,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223773441,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222874785,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221286957,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224729275,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223131327,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222343485,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223951047,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225675495,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223978371,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222442155,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222700215,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226132413,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225171013,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222960299,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221947287,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224133207,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224301705,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224641737,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225897629,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224279947,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223350425,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223761297,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223867557,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225951265,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223782043,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224097281,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222273657,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225673471,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224409483,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223053909,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225413387,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225498395,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220023981,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223025573,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225442229,600,0,0,1,1,0,0,0,0,0,0,0,0,0,2
223235563,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222328811,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223393941,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223239105,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225073861,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224744961,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225441217,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225887509,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223070101,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223152073,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222815077,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222048993,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224147375,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224285007,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223208239,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224752045,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224749009,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222998755,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224603787,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225738239,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225184675,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223846305,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224965071,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223168771,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223529549,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225261081,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223581667,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221912879,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224178747,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225762527,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225037935,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223637833,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224764695,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224082607,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225001503,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225335969,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223758261,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223231515,600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220348327,596,0,0,1,0,1,0,0,0,1,0,0,0,0,0
225894593,596,0,0,1,0,1,0,0,0,1,0,0,0,0,0
226235637,596,0,0,1,0,1,0,0,0,1,0,0,0,0,0
223100461,596,0,0,1,0,1,0,0,0,1,0,0,0,0,0
223839727,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223063017,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223092871,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224217203,590,0,0,0,0,2,0,0,0,0,0,0,0,1,0
223069595,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223696023,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226160749,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225524201,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
220306329,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226163279,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222285295,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224858305,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222401675,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226686989,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226867125,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
220312401,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223589257,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
219678383,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222181565,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222621279,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223021525,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225466517,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222303005,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223264911,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223001791,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225058175,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222125399,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226253347,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222570679,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223568005,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
220158071,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226315585,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221868351,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222270115,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223414181,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222280741,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225992757,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224468685,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224498033,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226118245,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225687133,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222446709,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
218907745,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222173469,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222957263,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224650339,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221627495,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223264405,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221787391,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224430229,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222527669,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222945625,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223049861,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226451699,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222139567,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223947505,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223287175,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222413819,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
220948443,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225608703,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223165229,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221812185,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226835753,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225214023,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226180483,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222964347,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222873773,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223236575,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224178241,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224563813,590,0,0,0,0,2,0,0,0,0,0,0,0,0,2
225482203,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225712433,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224095257,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223097931,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222215467,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222312113,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224264261,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221981189,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223322089,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225563669,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223945481,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222908181,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222511983,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223251755,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224071981,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225735203,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221883025,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223042271,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221953359,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224145351,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221951841,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222984081,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223847823,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222260501,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225652725,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225499913,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222988635,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224125617,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223170795,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222213443,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223937891,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224611883,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222619761,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
226239179,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225541405,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
225227685,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222155759,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
221485815,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223158651,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223470347,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
224011767,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
223429361,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
220181853,547,0,0,1,0,0,0,0,0,0,0,1,0,0,0
221207009,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
224870449,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225454373,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
222048487,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
224869437,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225856137,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
221361845,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
224367991,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
224894737,547,0,0,1,0,0,1,0,0,0,0,0,1,0,0
223688939,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225958349,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
226509383,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225458927,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225218577,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
221923505,547,0,0,1,0,0,1,0,0,0,0,0,0,0,0
